year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2022.00,10.00,4.00,19.00,54.54,55.47,23.09,20.40,-1.63,1.10,1.32,167.96,,,
2022.00,10.00,4.00,20.00,46.25,61.41,22.77,20.32,-1.79,0.91,1.33,49.69,,,
2022.00,10.00,4.00,21.00,37.97,67.35,21.69,20.24,-1.96,0.72,1.34,40.68,,,
2022.00,10.00,4.00,22.00,29.47,75.32,21.15,20.93,-2.06,0.57,1.46,36.34,,,
2022.00,10.00,4.00,23.00,20.96,83.29,24.43,21.63,-2.15,0.43,1.58,11.72,,,
2019.00,11.00,15.00,0.00,11.89,53.31,26.71,8.71,-1.55,0.69,4.74,259.57,,,
2019.00,11.00,15.00,1.00,19.23,46.41,26.39,7.90,-1.40,0.58,4.18,109.50,,,
2019.00,11.00,15.00,2.00,26.57,39.51,26.64,7.09,-1.24,0.47,3.62,170.58,,,
2019.00,11.00,15.00,3.00,33.92,32.62,27.10,6.28,-1.08,0.36,3.06,202.25,,,
2019.00,11.00,15.00,4.00,39.28,31.38,26.07,7.34,-1.48,0.37,2.47,438.34,,,
2019.00,11.00,15.00,5.00,44.65,30.15,26.32,8.40,-1.87,0.39,1.88,364.31,,,
2019.00,11.00,15.00,6.00,50.02,28.91,26.11,9.47,-2.26,0.40,1.30,208.85,,,
2019.00,11.00,15.00,7.00,62.58,24.17,25.53,10.29,-1.73,0.31,1.26,477.75,,,
2019.00,11.00,15.00,8.00,75.13,19.43,25.63,11.12,-1.20,0.22,1.21,405.72,0.94,1.66,0.57
2019.00,11.00,15.00,9.00,87.69,14.69,26.04,11.95,-0.67,0.13,1.17,259.87,,,
2019.00,11.00,15.00,10.00,79.16,16.76,25.64,12.54,-0.08,0.29,1.42,160.94,,,
2019.00,11.00,15.00,11.00,70.64,18.82,25.93,13.13,0.52,0.45,1.67,238.46,,,
2019.00,11.00,15.00,12.00,62.11,20.88,26.48,13.73,1.12,0.60,1.92,202.74,,,
2019.00,11.00,15.00,13.00,53.16,27.60,26.89,14.30,-0.44,-0.14,2.23,179.61,,,
2019.00,11.00,15.00,14.00,44.20,34.33,26.97,14.88,-2.00,-0.89,2.55,186.72,,,
2019.00,11.00,15.00,15.00,35.25,41.05,25.93,15.46,-3.56,-1.63,2.87,212.30,,,
2019.00,11.00,15.00,16.00,40.65,43.61,26.51,15.76,-3.61,-1.04,3.40,151.90,,,
2019.00,11.00,15.00,17.00,46.04,46.16,26.38,16.06,-3.66,-0.45,3.93,186.94,,,
2019.00,11.00,15.00,18.00,51.44,48.71,27.03,16.37,-3.71,0.14,4.47,318.87,,,
2019.00,11.00,15.00,19.00,35.39,85.32,28.20,15.34,-2.97,0.26,4.52,129.96,,,
2019.00,11.00,15.00,20.00,19.34,121.94,28.76,14.31,-2.23,0.38,4.57,134.93,,,
2019.00,11.00,15.00,21.00,3.29,158.55,28.52,13.28,-1.49,0.50,4.62,639.27,,,
2019.00,11.00,15.00,22.00,2.24,148.10,28.85,13.19,-1.85,0.10,4.74,541.24,,,
2019.00,11.00,15.00,23.00,1.20,137.65,28.32,13.11,-2.22,-0.29,4.85,326.95,,,
2020.00,12.00,5.00,0.00,144.37,33.97,26.87,6.84,0.98,-0.91,-2.08,522.49,,,
2020.00,12.00,5.00,1.00,149.77,42.24,27.24,7.28,1.64,-1.42,-2.54,516.57,,,
2020.00,12.00,5.00,2.00,155.18,50.51,27.59,7.73,2.30,-1.93,-3.00,587.74,,,
2020.00,12.00,5.00,3.00,160.59,58.78,27.27,8.17,2.96,-2.44,-3.45,634.36,,,
2020.00,12.00,5.00,4.00,158.58,54.41,23.72,8.00,2.90,-2.49,-3.45,725.57,,,
2020.00,12.00,5.00,5.00,156.58,50.03,24.03,7.83,2.85,-2.53,-3.45,883.33,,,
2020.00,12.00,5.00,6.00,154.58,45.66,24.27,7.66,2.79,-2.57,-3.45,837.46,,,
2020.00,12.00,5.00,7.00,151.99,41.00,23.61,7.65,2.26,-2.42,-2.87,697.02,1.01,,
2020.00,12.00,5.00,8.00,149.39,36.35,24.09,7.64,1.73,-2.27,-2.28,741.91,,,
2020.00,12.00,5.00,9.00,146.80,31.69,24.39,7.63,1.20,-2.13,-1.70,866.69,,,
2020.00,12.00,5.00,10.00,137.60,31.18,24.93,6.83,1.50,-2.25,-1.61,957.82,,,
2020.00,12.00,5.00,11.00,128.39,30.66,24.56,6.03,1.81,-2.37,-1.52,1219.99,,,
2020.00,12.00,5.00,12.00,119.19,30.14,24.23,5.23,2.12,-2.50,-1.43,1197.58,,,
2020.00,12.00,5.00,13.00,115.69,30.82,24.16,5.23,2.55,-2.49,-1.84,1052.60,,,
2020.00,12.00,5.00,14.00,112.19,31.50,23.70,5.22,2.98,-2.48,-2.25,902.00,,,
2020.00,12.00,5.00,15.00,108.69,32.17,23.00,5.21,3.41,-2.48,-2.65,658.19,,,
2020.00,12.00,5.00,16.00,112.79,32.80,22.62,5.21,3.55,-2.67,-3.05,642.89,,,
2020.00,12.00,5.00,17.00,116.88,33.43,22.93,5.22,3.69,-2.86,-3.44,585.21,,,
2020.00,12.00,5.00,18.00,120.98,34.06,22.99,5.22,3.83,-3.05,-3.84,552.91,,,
2020.00,12.00,5.00,19.00,117.36,36.87,23.44,5.83,3.67,-2.77,-3.66,559.88,,,
2020.00,12.00,5.00,20.00,113.75,39.69,20.58,6.44,3.50,-2.48,-3.48,270.83,,,
2020.00,12.00,5.00,21.00,110.13,42.50,21.50,7.05,3.34,-2.20,-3.31,574.87,,,
2020.00,12.00,5.00,22.00,136.80,39.12,22.30,7.34,3.34,-2.03,-2.79,621.20,,,
2020.00,12.00,5.00,23.00,163.46,35.74,20.59,7.62,3.34,-1.86,-2.28,379.35,,,
2023.00,9.00,19.00,0.00,0.00,147.82,27.67,11.93,-1.16,-1.71,1.29,30.88,,,
2023.00,9.00,19.00,1.00,0.85,138.80,27.93,11.96,-1.19,-1.68,0.81,54.82,,,
2023.00,9.00,19.00,2.00,1.69,129.78,26.44,11.99,-1.21,-1.65,0.33,37.54,,,
2023.00,9.00,19.00,3.00,2.54,120.76,26.22,12.02,-1.24,-1.62,-0.14,87.93,,,
2023.00,9.00,19.00,4.00,1.70,115.92,27.76,11.65,-0.90,-1.10,0.12,46.41,,,
2023.00,9.00,19.00,5.00,0.87,111.08,27.42,11.28,-0.57,-0.59,0.39,193.90,,,
2023.00,9.00,19.00,6.00,0.03,106.24,26.48,10.90,-0.24,-0.08,0.65,124.80,,,
2023.00,9.00,19.00,7.00,0.03,109.36,25.37,10.67,-0.32,0.36,0.97,26.21,,,
2023.00,9.00,19.00,8.00,0.02,112.48,25.65,10.44,-0.41,0.80,1.29,25.50,0.62,1.24,0.50
2023.00,9.00,19.00,9.00,0.02,115.60,26.70,10.21,-0.49,1.24,1.60,176.49,,,
2023.00,9.00,19.00,10.00,0.02,109.36,24.77,10.11,-0.93,0.71,1.86,100.77,,,
2023.00,9.00,19.00,11.00,0.01,103.13,23.83,10.02,-1.36,0.18,2.12,55.56,,,
2023.00,9.00,19.00,12.00,0.01,96.90,23.66,9.93,-1.79,-0.35,2.38,54.50,,,
2023.00,9.00,19.00,13.00,18.60,82.64,23.47,10.79,-1.26,-0.95,2.48,61.44,,,
2023.00,9.00,19.00,14.00,37.19,68.39,24.48,11.65,-0.73,-1.55,2.58,26.56,,,
2023.00,9.00,19.00,15.00,55.79,54.14,22.84,12.50,-0.20,-2.15,2.68,38.92,,,
2023.00,9.00,19.00,16.00,37.31,72.69,23.61,12.14,-0.95,-1.50,2.00,22.02,,,
2023.00,9.00,19.00,17.00,18.83,91.25,21.16,11.77,-1.70,-0.86,1.32,40.27,,,
2023.00,9.00,19.00,18.00,0.35,109.80,22.15,11.41,-2.45,-0.21,0.64,54.37,,,
2023.00,9.00,19.00,19.00,0.37,106.06,21.65,10.48,-1.24,-0.99,0.99,41.20,,,
2023.00,9.00,19.00,20.00,0.39,102.32,23.31,9.55,-0.03,-1.77,1.34,15.21,,,
2023.00,9.00,19.00,21.00,0.42,98.59,20.54,8.62,1.17,-2.55,1.69,17.35,,,
2023.00,9.00,19.00,22.00,0.29,103.22,21.06,8.90,0.76,-2.62,1.65,21.51,,,
2023.00,9.00,19.00,23.00,0.16,107.85,21.78,9.18,0.34,-2.69,1.62,21.74,,,
2022.00,6.00,19.00,0.00,63.91,102.56,31.22,8.21,1.62,-2.18,-0.20,19.48,,,
2022.00,6.00,19.00,1.00,64.03,104.73,30.75,8.30,1.81,-2.08,-0.61,24.76,,,
2022.00,6.00,19.00,2.00,64.14,106.90,29.35,8.40,2.00,-1.98,-1.02,35.59,,,
2022.00,6.00,19.00,3.00,64.25,109.06,29.17,8.49,2.19,-1.88,-1.44,42.01,,,
2022.00,6.00,19.00,4.00,63.11,100.67,29.33,8.44,1.94,-1.79,-1.29,43.35,,,
2022.00,6.00,19.00,5.00,61.97,92.27,30.14,8.38,1.70,-1.71,-1.15,50.46,,,
2022.00,6.00,19.00,6.00,60.83,83.88,30.63,8.33,1.45,-1.63,-1.00,56.71,,,
2022.00,6.00,19.00,7.00,67.94,78.84,31.17,8.26,1.24,-1.26,-0.66,60.53,,2.11,
2022.00,6.00,19.00,8.00,75.06,73.81,30.06,8.20,1.03,-0.88,-0.32,90.31,,,
2022.00,6.00,19.00,9.00,82.18,68.77,29.82,8.13,0.82,-0.51,0.02,35.78,,,
2022.00,6.00,19.00,10.00,79.52,63.61,30.28,8.30,0.67,-0.58,-0.52,49.57,,,
2022.00,6.00,19.00,11.00,76.87,58.45,30.06,8.47,0.52,-0.65,-1.05,173.05,,,
2022.00,6.00,19.00,12.00,74.22,53.29,29.28,8.64,0.37,-0.72,-1.59,143.45,,,
2022.00,6.00,19.00,13.00,70.57,54.43,29.78,8.52,-0.68,-0.87,-1.09,29.19,,,
2022.00,6.00,19.00,14.00,66.91,55.57,29.33,8.40,-1.72,-1.02,-0.60,32.56,,,
2022.00,6.00,19.00,15.00,63.26,56.71,29.08,8.29,-2.77,-1.18,-0.10,66.15,,,
2022.00,6.00,19.00,16.00,66.23,55.40,28.86,7.88,-1.91,-0.67,-0.33,27.10,,,
2022.00,6.00,19.00,17.00,69.20,54.10,27.91,7.47,-1.06,-0.16,-0.55,47.58,,,
2022.00,6.00,19.00,18.00,72.17,52.79,28.00,7.06,-0.20,0.35,-0.78,81.85,,,
2022.00,6.00,19.00,19.00,72.91,53.65,28.00,6.95,0.74,-0.35,-0.61,93.68,,,
2022.00,6.00,19.00,20.00,73.65,54.50,27.80,6.83,1.67,-1.06,-0.45,59.75,,,
2022.00,6.00,19.00,21.00,74.40,55.35,27.08,6.72,2.61,-1.77,-0.29,50.29,,,
2022.00,6.00,19.00,22.00,72.89,62.05,26.53,6.81,1.82,-1.22,-0.66,58.16,,,
2022.00,6.00,19.00,23.00,71.39,68.74,25.83,6.91,1.02,-0.67,-1.02,51.61,,,
2022.00,3.00,9.00,0.00,14.06,207.93,15.62,8.35,1.48,-1.67,0.72,47.29,,,
2022.00,3.00,9.00,1.00,11.53,204.67,13.46,8.63,1.67,-1.51,0.38,95.46,,,
2022.00,3.00,9.00,2.00,9.00,201.40,12.22,8.90,1.87,-1.35,0.04,80.09,,,
2022.00,3.00,9.00,3.00,6.46,198.14,12.65,9.18,2.07,-1.20,-0.30,88.08,,,
2022.00,3.00,9.00,4.00,15.24,174.21,13.40,9.26,0.65,-0.46,-0.18,108.68,,,
2022.00,3.00,9.00,5.00,24.02,150.27,15.03,9.34,-0.78,0.27,-0.05,102.58,,,
2022.00,3.00,9.00,6.00,32.80,126.34,14.53,9.43,-2.20,1.01,0.08,73.54,,,
2022.00,3.00,9.00,7.00,23.20,151.86,16.45,9.25,-2.15,0.85,0.51,13.68,,,
2022.00,3.00,9.00,8.00,13.61,177.39,17.39,9.08,-2.10,0.68,0.94,18.75,,,
2022.00,3.00,9.00,9.00,4.02,202.91,15.65,8.91,-2.06,0.52,1.37,208.85,,,
2022.00,3.00,9.00,10.00,5.02,187.89,14.83,8.58,-2.45,0.97,1.58,374.77,,,
2022.00,3.00,9.00,11.00,6.02,172.87,13.71,8.25,-2.84,1.42,1.78,128.38,,,
2022.00,3.00,9.00,12.00,7.02,157.86,13.78,7.92,-3.24,1.87,1.99,126.23,,,
2022.00,3.00,9.00,13.00,7.74,174.73,17.86,8.21,-2.52,0.38,1.56,16.24,,,
2022.00,3.00,9.00,14.00,8.47,191.60,15.21,8.50,-1.79,-1.11,1.13,87.11,,,
2022.00,3.00,9.00,15.00,9.19,208.48,13.04,8.80,-1.07,-2.61,0.70,72.85,,,
2022.00,3.00,9.00,16.00,8.96,206.35,14.32,9.06,-1.45,-1.91,0.60,50.99,,,
2022.00,3.00,9.00,17.00,8.73,204.23,14.80,9.33,-1.83,-1.21,0.50,54.40,,,
2022.00,3.00,9.00,18.00,8.50,202.10,17.31,9.59,-2.21,-0.51,0.40,19.27,,,
2022.00,3.00,9.00,19.00,7.09,193.85,16.89,9.49,-1.22,-0.83,0.52,25.30,,,
2022.00,3.00,9.00,20.00,5.67,185.60,15.39,9.40,-0.24,-1.15,0.64,27.36,,,
2022.00,3.00,9.00,21.00,4.26,177.34,14.53,9.30,0.75,-1.47,0.77,289.39,,,
2022.00,3.00,9.00,22.00,16.58,157.30,14.15,9.52,1.05,-1.17,0.63,39.77,,,
2022.00,3.00,9.00,23.00,28.90,137.26,16.37,9.75,1.36,-0.87,0.49,32.11,,,
2024.00,2.00,9.00,0.00,0.01,126.08,6.58,13.62,0.56,-1.32,2.47,32.71,,,
2024.00,2.00,9.00,1.00,0.02,141.21,7.35,13.12,0.27,-1.64,2.22,35.42,,,
2024.00,2.00,9.00,2.00,0.02,156.34,6.97,12.63,-0.03,-1.97,1.98,29.38,,,
2024.00,2.00,9.00,3.00,0.03,171.47,9.01,12.13,-0.32,-2.29,1.73,55.54,,,
2024.00,2.00,9.00,4.00,1.74,145.03,13.68,11.71,-0.09,-2.00,2.13,242.03,,,
2024.00,2.00,9.00,5.00,3.45,118.60,15.53,11.29,0.14,-1.71,2.53,400.56,,,
2024.00,2.00,9.00,6.00,5.16,92.17,12.92,10.87,0.37,-1.42,2.94,230.77,,,
2024.00,2.00,9.00,7.00,28.47,67.07,10.01,11.54,1.00,-0.05,2.15,54.40,,,
2024.00,2.00,9.00,8.00,51.78,41.98,9.77,12.20,1.64,1.32,1.37,42.80,2.61,4.40,0.59
2024.00,2.00,9.00,9.00,75.09,16.88,10.84,12.87,2.28,2.70,0.59,74.00,,,
2024.00,2.00,9.00,10.00,63.96,21.65,11.10,13.90,1.31,1.86,0.11,18.12,,,
2024.00,2.00,9.00,11.00,52.83,26.41,15.60,14.93,0.35,1.02,-0.37,270.82,,,
2024.00,2.00,9.00,12.00,41.70,31.18,15.64,15.96,-0.62,0.19,-0.84,448.38,,,
2024.00,2.00,9.00,13.00,53.44,24.30,14.49,15.85,-1.74,-1.44,-0.70,253.05,,,
2024.00,2.00,9.00,14.00,65.19,17.43,13.31,15.75,-2.85,-3.06,-0.55,51.97,,,
2024.00,2.00,9.00,15.00,76.93,10.56,13.19,15.64,-3.96,-4.68,-0.40,42.75,,,
2024.00,2.00,9.00,16.00,61.09,20.59,12.95,15.49,-2.75,-2.52,0.14,55.55,,,
2024.00,2.00,9.00,17.00,45.24,30.62,12.80,15.35,-1.54,-0.35,0.68,30.16,,,
2024.00,2.00,9.00,18.00,29.40,40.65,13.14,15.20,-0.33,1.82,1.23,28.61,,,
2024.00,2.00,9.00,19.00,33.12,40.66,15.54,15.98,-0.60,1.82,1.02,164.16,,,
2024.00,2.00,9.00,20.00,36.85,40.66,17.20,16.76,-0.87,1.83,0.81,248.73,,,
2024.00,2.00,9.00,21.00,40.57,40.67,15.03,17.54,-1.14,1.83,0.59,53.14,,,
2024.00,2.00,9.00,22.00,36.78,42.12,14.44,16.73,-0.23,1.24,1.45,20.29,,,
2024.00,2.00,9.00,23.00,33.00,43.57,14.69,15.92,0.68,0.65,2.31,24.39,,,
2020.00,12.00,20.00,0.00,116.93,69.03,30.46,8.59,1.31,-0.22,-2.36,944.67,,,
2020.00,12.00,20.00,1.00,113.90,55.81,30.23,8.75,1.15,-0.46,-2.26,1128.10,,,
2020.00,12.00,20.00,2.00,110.87,42.58,25.29,8.91,0.99,-0.69,-2.17,614.57,,,
2020.00,12.00,20.00,3.00,107.84,29.35,28.85,9.07,0.83,-0.92,-2.07,1318.74,,,
2020.00,12.00,20.00,4.00,97.53,29.31,28.83,8.68,1.09,-1.05,-1.07,1552.38,,,
2020.00,12.00,20.00,5.00,87.23,29.27,28.73,8.29,1.35,-1.17,-0.06,2031.11,,,
2020.00,12.00,20.00,6.00,76.93,29.23,27.41,7.90,1.61,-1.30,0.94,976.37,,,
2020.00,12.00,20.00,7.00,86.52,35.17,27.07,7.42,1.71,-1.47,0.12,763.59,,,
2020.00,12.00,20.00,8.00,96.12,41.11,27.53,6.93,1.82,-1.65,-0.70,765.45,,,
2020.00,12.00,20.00,9.00,105.72,47.06,26.97,6.45,1.92,-1.83,-1.52,743.55,,,
2020.00,12.00,20.00,10.00,107.18,44.09,25.98,6.21,1.69,-1.18,-1.31,829.41,,,
2020.00,12.00,20.00,11.00,108.63,41.12,26.81,5.97,1.47,-0.53,-1.10,768.26,,,
2020.00,12.00,20.00,12.00,110.08,38.15,26.94,5.73,1.25,0.12,-0.89,535.01,,,
2020.00,12.00,20.00,13.00,119.88,30.13,25.91,5.87,0.63,0.99,-0.57,403.03,,,
2020.00,12.00,20.00,14.00,129.68,22.12,27.07,6.00,0.02,1.86,-0.25,772.02,,,
2020.00,12.00,20.00,15.00,139.48,14.10,28.12,6.14,-0.60,2.73,0.07,989.73,,,
2020.00,12.00,20.00,16.00,136.10,15.45,27.64,6.26,0.31,2.03,-0.19,973.20,,,
2020.00,12.00,20.00,17.00,132.72,16.80,25.23,6.39,1.22,1.32,-0.45,1218.77,,,
2020.00,12.00,20.00,18.00,129.34,18.15,25.61,6.51,2.13,0.61,-0.71,1216.32,,,
2020.00,12.00,20.00,19.00,127.91,26.19,25.41,6.87,1.68,-0.10,-1.55,1208.69,,,
2020.00,12.00,20.00,20.00,126.48,34.22,25.64,7.22,1.22,-0.81,-2.39,904.06,,,
2020.00,12.00,20.00,21.00,125.04,42.25,26.86,7.57,0.77,-1.52,-3.24,917.32,,,
2020.00,12.00,20.00,22.00,120.58,37.38,25.87,7.47,1.14,-1.29,-2.49,683.63,,,
2020.00,12.00,20.00,23.00,116.12,32.51,26.40,7.37,1.52,-1.05,-1.74,736.92,,,
2022.00,2.00,4.00,0.00,112.48,43.19,23.73,9.88,-0.93,-1.42,-0.37,209.88,,,
2022.00,2.00,4.00,1.00,120.39,44.99,23.48,9.31,-0.31,-1.75,-0.01,95.23,,,
2022.00,2.00,4.00,2.00,128.30,46.79,23.24,8.74,0.32,-2.09,0.36,69.45,,,
2022.00,2.00,4.00,3.00,136.20,48.59,23.90,8.17,0.95,-2.42,0.73,90.52,,,
2022.00,2.00,4.00,4.00,133.00,48.58,24.76,8.42,1.48,-2.34,0.68,57.77,,,
2022.00,2.00,4.00,5.00,129.80,48.58,23.31,8.67,2.02,-2.26,0.63,48.17,,,
2022.00,2.00,4.00,6.00,126.60,48.58,21.86,8.92,2.56,-2.19,0.58,77.40,,,
2022.00,2.00,4.00,7.00,119.17,49.08,23.62,8.70,2.76,-2.41,0.58,176.53,,,
2022.00,2.00,4.00,8.00,111.74,49.57,22.32,8.48,2.96,-2.62,0.58,64.10,4.98,2.12,2.35
2022.00,2.00,4.00,9.00,104.31,50.07,22.89,8.26,3.16,-2.84,0.58,98.57,,,
2022.00,2.00,4.00,10.00,99.89,48.96,22.36,8.79,2.23,-1.75,0.49,83.71,,,
2022.00,2.00,4.00,11.00,95.47,47.84,22.62,9.32,1.30,-0.67,0.40,60.20,,,
2022.00,2.00,4.00,12.00,91.05,46.72,22.60,9.86,0.37,0.42,0.31,58.11,,,
2022.00,2.00,4.00,13.00,99.57,48.74,21.25,9.92,0.26,0.14,-0.17,82.60,,,
2022.00,2.00,4.00,14.00,108.09,50.76,20.98,9.99,0.14,-0.14,-0.64,92.97,,,
2022.00,2.00,4.00,15.00,116.61,52.78,21.40,10.06,0.03,-0.42,-1.12,43.39,,,
2022.00,2.00,4.00,16.00,124.60,53.98,19.50,10.85,0.77,-0.80,-0.95,69.04,,,
2022.00,2.00,4.00,17.00,132.59,55.18,19.32,11.64,1.52,-1.18,-0.79,66.11,,,
2022.00,2.00,4.00,18.00,140.58,56.39,22.06,12.43,2.26,-1.56,-0.62,30.75,,,
2022.00,2.00,4.00,19.00,149.28,53.16,22.18,12.04,1.31,-2.02,-0.50,20.16,,,
2022.00,2.00,4.00,20.00,157.97,49.92,20.57,11.64,0.36,-2.48,-0.39,39.13,,,
2022.00,2.00,4.00,21.00,166.67,46.69,21.03,11.24,-0.58,-2.94,-0.27,40.45,,,
2022.00,2.00,4.00,22.00,148.81,51.26,20.43,10.55,-1.30,-2.18,-0.15,131.21,,,
2022.00,2.00,4.00,23.00,130.96,55.82,21.71,9.85,-2.01,-1.42,-0.04,303.76,,,
2022.00,4.00,9.00,0.00,83.74,48.84,13.66,21.77,0.05,-0.48,2.74,159.13,,,
2022.00,4.00,9.00,1.00,93.29,52.29,12.29,21.64,0.29,-0.23,0.89,78.98,,,
2022.00,4.00,9.00,2.00,102.85,55.75,14.63,21.51,0.53,0.02,-0.96,21.95,,,
2022.00,4.00,9.00,3.00,112.41,59.21,12.95,21.38,0.77,0.27,-2.81,31.18,,,
2022.00,4.00,9.00,4.00,92.69,56.83,12.38,20.61,0.38,-0.18,-1.87,79.74,,,
2022.00,4.00,9.00,5.00,72.97,54.45,14.24,19.85,-0.01,-0.64,-0.93,115.66,,,
2022.00,4.00,9.00,6.00,53.26,52.07,13.75,19.08,-0.41,-1.10,0.02,71.87,,,
2022.00,4.00,9.00,7.00,53.35,50.99,16.10,19.11,-1.36,-0.73,0.16,110.53,,,
2022.00,4.00,9.00,8.00,53.45,49.91,16.14,19.14,-2.31,-0.37,0.31,245.60,0.85,1.58,0.54
2022.00,4.00,9.00,9.00,53.54,48.83,14.88,19.17,-3.26,0.00,0.46,93.99,,,
2022.00,4.00,9.00,10.00,53.38,51.56,15.08,19.09,-3.67,0.02,0.14,71.71,,,
2022.00,4.00,9.00,11.00,53.22,54.28,16.32,19.01,-4.09,0.04,-0.18,93.67,,,
2022.00,4.00,9.00,12.00,53.06,57.01,14.18,18.93,-4.50,0.06,-0.50,138.64,,,
2022.00,4.00,9.00,13.00,52.78,56.23,12.38,18.89,-3.91,0.16,-0.21,45.58,,,
2022.00,4.00,9.00,14.00,52.50,55.46,12.79,18.85,-3.32,0.25,0.08,78.04,,,
2022.00,4.00,9.00,15.00,52.22,54.68,13.10,18.80,-2.73,0.35,0.37,77.16,,,
2022.00,4.00,9.00,16.00,52.74,53.19,12.02,18.61,-2.78,0.01,0.16,58.31,,,
2022.00,4.00,9.00,17.00,53.25,51.70,13.50,18.43,-2.83,-0.33,-0.04,121.60,,,
2022.00,4.00,9.00,18.00,53.77,50.21,13.29,18.24,-2.88,-0.67,-0.25,89.58,,,
2022.00,4.00,9.00,19.00,55.28,52.32,17.52,18.24,-2.99,-0.65,-0.26,21.56,,,
2022.00,4.00,9.00,20.00,56.79,54.42,15.81,18.24,-3.10,-0.62,-0.26,60.76,,,
2022.00,4.00,9.00,21.00,58.31,56.52,17.29,18.24,-3.21,-0.60,-0.27,33.26,,,
2022.00,4.00,9.00,22.00,61.09,60.05,17.77,18.29,-2.68,-0.92,-0.60,69.04,,,
2022.00,4.00,9.00,23.00,63.88,63.58,16.78,18.34,-2.16,-1.25,-0.93,237.30,,,
2024.00,1.00,31.00,0.00,0.06,71.56,28.24,7.24,-1.24,-1.23,1.32,180.90,,,
2024.00,1.00,31.00,1.00,0.04,91.71,27.11,7.55,-0.96,-1.55,1.28,108.38,,,
2024.00,1.00,31.00,2.00,0.03,111.86,26.88,7.85,-0.67,-1.87,1.24,75.25,,,
2024.00,1.00,31.00,3.00,0.01,132.00,28.80,8.15,-0.39,-2.18,1.20,80.36,,,
2024.00,1.00,31.00,4.00,17.34,103.49,27.24,7.47,0.46,-1.99,1.73,154.83,,,
2024.00,1.00,31.00,5.00,34.68,74.97,30.22,6.78,1.31,-1.80,2.25,456.99,,,
2024.00,1.00,31.00,6.00,52.01,46.45,31.33,6.09,2.15,-1.61,2.77,669.93,,,
2024.00,1.00,31.00,7.00,34.68,65.50,27.74,6.39,1.03,-0.40,1.95,177.00,,,
2024.00,1.00,31.00,8.00,17.35,84.54,27.38,6.69,-0.09,0.82,1.13,175.41,,,
2024.00,1.00,31.00,9.00,0.02,103.58,25.68,6.99,-1.21,2.03,0.31,73.38,,,
2024.00,1.00,31.00,10.00,17.71,78.48,25.82,7.68,-1.63,1.78,0.76,159.43,,,
2024.00,1.00,31.00,11.00,35.39,53.38,26.64,8.36,-2.04,1.53,1.21,68.88,,,
2024.00,1.00,31.00,12.00,53.08,28.28,27.26,9.04,-2.45,1.28,1.66,33.73,,,
2024.00,1.00,31.00,13.00,46.14,32.60,27.20,9.27,-2.45,0.62,1.77,222.96,,,
2024.00,1.00,31.00,14.00,39.20,36.92,28.05,9.51,-2.44,-0.04,1.89,89.42,,,
2024.00,1.00,31.00,15.00,32.25,41.24,27.37,9.74,-2.44,-0.71,2.01,29.71,,,
2024.00,1.00,31.00,16.00,21.51,69.53,29.10,9.64,-1.61,-1.15,2.10,110.07,,,
2024.00,1.00,31.00,17.00,10.77,97.82,26.32,9.54,-0.79,-1.58,2.18,311.06,,,
2024.00,1.00,31.00,18.00,0.02,126.11,25.62,9.44,0.04,-2.02,2.27,149.43,,,
2024.00,1.00,31.00,19.00,0.03,123.30,25.54,9.53,-0.68,-1.89,1.95,310.15,,,
2024.00,1.00,31.00,20.00,0.03,120.50,25.88,9.62,-1.39,-1.77,1.62,529.71,,,
2024.00,1.00,31.00,21.00,0.03,117.69,27.23,9.71,-2.11,-1.64,1.29,699.01,,,
2024.00,1.00,31.00,22.00,17.21,92.65,26.93,9.17,-2.05,-0.65,1.67,198.87,,,
2024.00,1.00,31.00,23.00,34.38,67.60,27.37,8.63,-1.99,0.35,2.05,142.40,,,
2024.00,3.00,2.00,0.00,12.55,75.59,25.51,8.04,2.05,-0.69,3.32,165.89,,,
2024.00,3.00,2.00,1.00,8.42,82.55,26.45,8.21,1.87,-0.92,3.50,149.71,,,
2024.00,3.00,2.00,2.00,4.29,89.50,25.63,8.37,1.68,-1.15,3.68,353.39,,,
2024.00,3.00,2.00,3.00,0.17,96.45,26.26,8.54,1.50,-1.38,3.87,70.66,,,
2024.00,3.00,2.00,4.00,16.34,82.66,27.58,8.71,1.74,-1.15,3.75,23.90,,,
2024.00,3.00,2.00,5.00,32.52,68.87,28.82,8.89,1.99,-0.93,3.63,399.36,,,
2024.00,3.00,2.00,6.00,48.70,55.08,27.50,9.06,2.23,-0.70,3.51,308.56,,,
2024.00,3.00,2.00,7.00,32.49,64.13,26.80,8.97,2.09,-0.61,3.36,283.92,,,
2024.00,3.00,2.00,8.00,16.29,73.19,26.53,8.88,1.95,-0.51,3.21,105.53,0.76,1.12,0.67
2024.00,3.00,2.00,9.00,0.08,82.25,25.82,8.79,1.81,-0.42,3.06,136.27,,,
2024.00,3.00,2.00,10.00,0.06,84.70,24.88,8.95,1.54,-0.76,3.08,211.79,,,
2024.00,3.00,2.00,11.00,0.04,87.15,26.28,9.10,1.28,-1.10,3.10,136.14,,,
2024.00,3.00,2.00,12.00,0.01,89.61,26.40,9.25,1.01,-1.44,3.11,295.54,,,
