year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2021.00,5.00,14.00,11.00,174.68,3.31,42.34,4.83,6.74,-2.66,-0.74,3575.12,,,
2021.00,5.00,14.00,12.00,176.98,3.74,40.88,4.71,6.92,-2.38,-0.92,2337.10,,,
2021.00,5.00,14.00,13.00,173.28,3.69,39.57,4.96,6.44,-2.57,-1.50,2274.79,,,
2021.00,5.00,14.00,14.00,169.58,3.64,41.55,5.21,5.97,-2.75,-2.08,3008.43,,,
2021.00,5.00,14.00,15.00,165.88,3.59,43.37,5.46,5.49,-2.94,-2.66,2680.48,,,
2021.00,5.00,14.00,16.00,161.93,3.18,44.87,5.90,3.09,-2.37,-2.14,3522.19,,,
2021.00,5.00,14.00,17.00,157.97,2.77,44.56,6.33,0.70,-1.80,-1.61,2770.53,,,
2021.00,5.00,14.00,18.00,154.01,2.36,45.20,6.76,-1.69,-1.23,-1.09,4331.54,,,
2021.00,5.00,14.00,19.00,180.92,4.46,45.08,7.54,-1.07,-0.61,-2.03,4180.35,,,
2021.00,5.00,14.00,20.00,207.84,6.55,45.00,8.31,-0.44,0.01,-2.97,4119.93,,,
2021.00,5.00,14.00,21.00,234.75,8.65,43.61,9.09,0.18,0.63,-3.92,4269.94,,,
2021.00,5.00,14.00,22.00,220.45,7.13,39.64,10.56,0.04,0.22,-3.82,1964.47,,,
2021.00,5.00,14.00,23.00,206.15,5.61,42.50,12.03,-0.10,-0.18,-3.72,3781.18,,,
2021.00,1.00,3.00,0.00,156.82,7.94,34.90,16.37,-1.65,-0.22,-2.01,1641.26,,,
2021.00,1.00,3.00,1.00,157.59,8.65,34.78,16.78,-1.10,-0.93,-2.33,2154.83,,,
2021.00,1.00,3.00,2.00,158.36,9.35,34.03,17.19,-0.55,-1.65,-2.66,1813.33,,,
2021.00,1.00,3.00,3.00,159.13,10.06,34.65,17.59,-0.00,-2.37,-2.98,1770.16,,,
2021.00,1.00,3.00,4.00,165.48,8.45,35.09,17.13,-0.63,-2.74,-3.20,1725.75,,,
2021.00,1.00,3.00,5.00,171.83,6.85,35.20,16.67,-1.26,-3.11,-3.43,2190.90,,,
2021.00,1.00,3.00,6.00,178.17,5.24,35.30,16.20,-1.90,-3.48,-3.65,2079.65,,,
2021.00,1.00,3.00,7.00,174.02,5.06,34.76,16.47,-2.56,-2.83,-3.00,1987.72,,,
2021.00,1.00,3.00,8.00,169.86,4.88,34.63,16.73,-3.22,-2.19,-2.34,1923.25,,,
2021.00,1.00,3.00,9.00,165.70,4.70,34.51,17.00,-3.89,-1.54,-1.68,1967.78,,,
2021.00,1.00,3.00,10.00,171.37,4.44,34.07,16.04,-3.00,-1.21,-1.58,1981.27,,,
2021.00,1.00,3.00,11.00,177.03,4.18,33.61,15.09,-2.11,-0.89,-1.47,2036.59,,,
2021.00,1.00,3.00,12.00,182.70,3.91,33.51,14.14,-1.23,-0.56,-1.37,2242.28,,,
2021.00,1.00,3.00,13.00,181.20,3.76,33.81,13.96,-0.99,-0.46,-1.38,2052.63,,,
2021.00,1.00,3.00,14.00,179.70,3.61,33.46,13.78,-0.75,-0.36,-1.39,1603.01,,,
2021.00,1.00,3.00,15.00,178.20,3.45,33.24,13.59,-0.52,-0.25,-1.40,1396.22,,,
2021.00,1.00,3.00,16.00,201.88,8.25,33.48,13.40,-0.61,-0.42,-1.77,1545.88,,,
2021.00,1.00,3.00,17.00,225.57,13.05,32.76,13.20,-0.71,-0.58,-2.13,1495.11,,,
2021.00,1.00,3.00,18.00,249.25,17.84,33.13,13.01,-0.81,-0.75,-2.49,2119.87,,,
2021.00,1.00,3.00,19.00,218.18,13.14,33.34,13.89,-0.67,-0.32,-1.91,1809.46,,,
2021.00,1.00,3.00,20.00,187.10,8.43,32.16,14.77,-0.53,0.11,-1.33,1693.54,,,
2021.00,1.00,3.00,21.00,156.03,3.73,31.89,15.64,-0.39,0.53,-0.75,1710.89,,,
2021.00,1.00,3.00,22.00,153.84,3.86,32.16,15.45,-0.48,0.44,-1.11,2044.53,,,
2021.00,1.00,3.00,23.00,151.64,4.00,32.80,15.25,-0.57,0.35,-1.47,2953.91,,,
2020.00,11.00,4.00,0.00,107.75,27.86,26.95,10.03,1.99,-2.21,-3.33,772.61,,,
2020.00,11.00,4.00,1.00,115.31,22.79,26.04,10.01,2.30,-2.09,-3.19,729.40,,,
2020.00,11.00,4.00,2.00,122.86,17.72,25.76,9.99,2.61,-1.97,-3.05,912.75,,,
2020.00,11.00,4.00,3.00,130.42,12.64,26.11,9.98,2.92,-1.85,-2.91,1039.93,,,
2020.00,11.00,4.00,4.00,150.86,10.20,26.62,9.67,1.85,-1.36,-3.03,1012.18,,,
2020.00,11.00,4.00,5.00,171.29,7.75,26.60,9.36,0.79,-0.86,-3.15,1042.70,,,
2020.00,11.00,4.00,6.00,191.72,5.30,27.11,9.06,-0.28,-0.37,-3.27,1086.81,,,
2020.00,11.00,4.00,7.00,187.32,6.31,28.52,8.97,-0.14,-0.31,-2.43,1634.02,,0.75,
2020.00,11.00,4.00,8.00,182.91,7.31,28.69,8.89,0.00,-0.24,-1.58,989.10,,,
2020.00,11.00,4.00,9.00,178.50,8.32,27.02,8.81,0.14,-0.17,-0.74,714.20,0.30,1.16,0.26
2020.00,11.00,4.00,10.00,174.12,10.33,27.54,9.19,1.06,-1.04,-1.04,786.43,,,
2020.00,11.00,4.00,11.00,169.74,12.33,26.14,9.57,1.97,-1.91,-1.34,973.04,,,
2020.00,11.00,4.00,12.00,165.35,14.34,25.68,9.94,2.89,-2.77,-1.64,1121.43,,,
2020.00,11.00,4.00,13.00,155.66,14.02,26.97,10.10,2.81,-2.35,-1.54,775.61,,,
2020.00,11.00,4.00,14.00,145.96,13.70,26.91,10.25,2.72,-1.92,-1.43,769.20,,,
2020.00,11.00,4.00,15.00,136.26,13.38,26.92,10.40,2.64,-1.50,-1.33,734.50,,,
2020.00,11.00,4.00,16.00,128.34,12.98,26.81,10.62,1.66,-0.84,-0.37,753.47,,,
2020.00,11.00,4.00,17.00,120.41,12.59,26.64,10.83,0.69,-0.19,0.59,654.17,,,
2020.00,11.00,4.00,18.00,112.48,12.19,26.33,11.05,-0.29,0.47,1.55,681.74,,,
2020.00,11.00,4.00,19.00,119.26,17.60,25.57,11.20,0.33,0.82,0.72,609.09,,,
2020.00,11.00,4.00,20.00,126.03,23.00,25.62,11.35,0.95,1.18,-0.12,1105.53,,,
2020.00,11.00,4.00,21.00,132.80,28.41,25.02,11.50,1.56,1.53,-0.95,870.37,,,
2020.00,11.00,4.00,22.00,147.63,31.14,24.53,11.48,1.31,1.09,-1.13,1128.87,,,
2020.00,11.00,4.00,23.00,162.46,33.88,23.43,11.45,1.05,0.64,-1.31,842.27,,,
2020.00,2.00,26.00,0.00,51.10,19.41,24.76,18.58,-0.88,0.65,-2.72,169.56,,,
2020.00,2.00,26.00,1.00,53.39,17.94,26.56,19.13,-0.38,0.46,-2.36,159.45,,,
2020.00,2.00,26.00,2.00,55.67,16.46,25.17,19.67,0.12,0.27,-2.01,280.35,,,
2020.00,2.00,26.00,3.00,57.96,14.99,25.29,20.22,0.63,0.07,-1.66,349.59,,,
2020.00,2.00,26.00,4.00,53.30,17.98,25.24,20.21,1.10,-0.27,-0.13,226.32,,,
2020.00,2.00,26.00,5.00,48.63,20.96,27.23,20.20,1.57,-0.61,1.40,143.36,,,
2020.00,2.00,26.00,6.00,43.97,23.95,28.59,20.20,2.05,-0.95,2.93,174.65,,,
2020.00,2.00,26.00,7.00,47.49,18.34,28.44,20.06,1.91,-1.46,2.47,410.69,,,
2020.00,2.00,26.00,8.00,51.00,12.72,29.89,19.92,1.78,-1.98,2.01,177.19,0.87,1.64,0.53
2020.00,2.00,26.00,9.00,54.52,7.11,31.29,19.78,1.65,-2.49,1.55,198.28,,,
2020.00,2.00,26.00,10.00,55.52,6.42,30.39,19.47,1.59,-2.33,1.96,206.96,,,
2020.00,2.00,26.00,11.00,56.51,5.73,30.80,19.17,1.54,-2.17,2.36,190.65,,,
2020.00,2.00,26.00,12.00,57.51,5.04,31.33,18.86,1.48,-2.01,2.77,494.84,,,
2020.00,2.00,26.00,13.00,44.99,25.56,27.89,19.48,1.40,-1.95,1.65,320.83,,,
2020.00,2.00,26.00,14.00,32.47,46.09,26.86,20.11,1.33,-1.89,0.53,339.15,,,
2020.00,2.00,26.00,15.00,19.95,66.62,30.26,20.74,1.25,-1.83,-0.59,429.71,,,
2020.00,2.00,26.00,16.00,23.59,60.26,25.02,20.78,1.31,-1.61,-0.47,313.37,,,
2020.00,2.00,26.00,17.00,27.23,53.91,28.10,20.81,1.36,-1.40,-0.35,399.16,,,
2020.00,2.00,26.00,18.00,30.87,47.55,29.89,20.85,1.41,-1.18,-0.23,589.14,,,
2020.00,2.00,26.00,19.00,36.88,38.82,29.51,20.42,0.31,-0.72,-0.77,301.51,,,
2020.00,2.00,26.00,20.00,42.90,30.10,30.96,19.98,-0.79,-0.26,-1.31,1017.60,,,
2020.00,2.00,26.00,21.00,48.92,21.37,27.36,19.55,-1.89,0.19,-1.85,552.02,,,
2020.00,2.00,26.00,22.00,45.54,20.29,25.55,19.82,-1.49,0.23,-0.96,601.23,,,
2020.00,2.00,26.00,23.00,42.16,19.20,25.89,20.09,-1.08,0.27,-0.07,478.36,,,
2021.00,8.00,7.00,0.00,142.03,4.10,21.34,7.90,3.06,-3.32,-4.11,987.92,,,
2021.00,8.00,7.00,1.00,141.81,3.67,21.01,7.46,2.83,-3.03,-3.62,591.30,,,
2021.00,8.00,7.00,2.00,141.59,3.23,18.49,7.01,2.61,-2.74,-3.12,926.92,,,
2021.00,8.00,7.00,3.00,141.37,2.80,17.80,6.56,2.38,-2.45,-2.62,545.48,,,
2021.00,8.00,7.00,4.00,144.10,2.92,18.38,6.55,2.59,-2.61,-2.49,1464.35,,,
2021.00,8.00,7.00,5.00,146.82,3.05,18.63,6.54,2.80,-2.76,-2.35,1320.86,,,
2021.00,8.00,7.00,6.00,149.54,3.17,18.29,6.53,3.01,-2.91,-2.22,1066.07,,,
2021.00,8.00,7.00,7.00,148.82,3.54,18.49,6.67,3.15,-2.76,-2.45,916.29,,,
2021.00,8.00,7.00,8.00,148.11,3.91,18.62,6.82,3.28,-2.61,-2.69,879.53,,,
2021.00,8.00,7.00,9.00,147.39,4.27,18.51,6.96,3.41,-2.46,-2.92,818.19,,,
2021.00,8.00,7.00,10.00,158.53,6.68,19.07,7.48,3.54,-2.27,-3.35,658.76,,,
2021.00,8.00,7.00,11.00,169.67,9.08,19.84,8.00,3.66,-2.08,-3.78,654.42,,,
2021.00,8.00,7.00,12.00,180.81,11.49,18.71,8.52,3.78,-1.89,-4.22,968.42,,,
2021.00,8.00,7.00,13.00,166.13,8.72,18.90,7.67,3.38,-2.03,-3.72,812.90,,,
2021.00,8.00,7.00,14.00,151.45,5.95,17.84,6.82,2.98,-2.18,-3.23,727.75,,,
2021.00,8.00,7.00,15.00,136.77,3.17,16.58,5.97,2.58,-2.33,-2.74,541.44,,,
2021.00,8.00,7.00,16.00,135.71,3.01,15.64,6.26,1.84,-1.92,-2.79,782.89,,,
2021.00,8.00,7.00,17.00,134.65,2.85,15.19,6.54,1.10,-1.52,-2.85,654.88,,,
2021.00,8.00,7.00,18.00,133.58,2.69,15.35,6.83,0.36,-1.11,-2.91,547.99,,,
2021.00,8.00,7.00,19.00,136.93,2.73,15.89,7.04,0.60,-0.35,-2.88,658.54,,,
2021.00,8.00,7.00,20.00,140.28,2.76,14.65,7.26,0.83,0.42,-2.85,657.06,,,
2021.00,8.00,7.00,21.00,143.62,2.79,13.14,7.48,1.07,1.19,-2.82,610.46,,,
2021.00,8.00,7.00,22.00,145.87,2.83,17.46,7.88,0.73,2.30,-2.74,639.49,,,
2021.00,8.00,7.00,23.00,148.12,2.87,19.40,8.29,0.39,3.41,-2.66,1099.71,,,
2023.00,10.00,8.00,0.00,62.13,44.12,7.81,20.61,3.42,1.84,-0.28,106.40,,,
2023.00,10.00,8.00,1.00,45.85,56.00,8.52,20.59,3.41,1.81,0.03,163.13,,,
2023.00,10.00,8.00,2.00,29.57,67.87,7.07,20.56,3.40,1.79,0.34,67.50,,,
2023.00,10.00,8.00,3.00,13.29,79.75,9.02,20.54,3.38,1.77,0.65,16.74,,,
2023.00,10.00,8.00,4.00,11.32,78.09,9.74,20.72,2.94,1.67,0.76,17.50,,,
2023.00,10.00,8.00,5.00,9.35,76.43,9.05,20.90,2.49,1.58,0.88,21.96,,,
2023.00,10.00,8.00,6.00,7.38,74.76,9.98,21.08,2.05,1.48,1.00,45.20,,,
2023.00,10.00,8.00,7.00,23.30,59.01,10.33,21.02,1.30,1.37,0.98,38.42,,,
2023.00,10.00,8.00,8.00,39.23,43.27,11.72,20.95,0.55,1.25,0.96,32.26,0.51,1.39,0.37
2023.00,10.00,8.00,9.00,55.15,27.52,13.71,20.89,-0.20,1.14,0.94,287.00,,,
2023.00,10.00,8.00,10.00,56.64,23.75,11.66,20.58,0.07,1.10,0.85,53.46,,,
2023.00,10.00,8.00,11.00,58.13,19.98,11.19,20.27,0.34,1.06,0.76,41.89,,,
2023.00,10.00,8.00,12.00,59.62,16.22,6.85,19.97,0.61,1.02,0.67,33.01,,,
2023.00,10.00,8.00,13.00,41.35,27.19,6.80,20.51,0.74,1.01,0.15,36.18,,,
2023.00,10.00,8.00,14.00,23.08,38.16,8.19,21.06,0.87,1.00,-0.37,47.31,,,
2023.00,10.00,8.00,15.00,4.81,49.13,6.87,21.61,1.00,0.99,-0.90,32.33,,,
2023.00,10.00,8.00,16.00,17.44,36.92,7.90,19.83,1.12,0.94,0.12,38.21,,,
2023.00,10.00,8.00,17.00,30.08,24.71,8.77,18.05,1.24,0.89,1.13,32.42,,,
2023.00,10.00,8.00,18.00,42.71,12.51,11.22,16.27,1.35,0.84,2.14,27.04,,,
2023.00,10.00,8.00,19.00,45.38,12.30,13.30,15.98,1.00,0.95,2.33,305.04,,,
2023.00,10.00,8.00,20.00,48.05,12.09,12.54,15.68,0.64,1.05,2.52,127.44,,,
2023.00,10.00,8.00,21.00,50.71,11.88,15.72,15.39,0.28,1.16,2.71,700.52,,,
2023.00,10.00,8.00,22.00,47.95,13.81,13.64,15.37,-0.30,0.31,2.68,255.10,,,
2023.00,10.00,8.00,23.00,45.19,15.74,10.33,15.35,-0.89,-0.54,2.65,170.43,,,
2021.00,2.00,27.00,0.00,131.64,4.23,39.07,16.78,1.75,-1.57,-2.57,3347.34,,,
2021.00,2.00,27.00,1.00,120.86,3.98,40.80,16.44,1.24,-0.99,-2.19,3674.95,,,
2021.00,2.00,27.00,2.00,110.08,3.74,41.44,16.09,0.74,-0.41,-1.81,3790.21,,,
2021.00,2.00,27.00,3.00,99.30,3.49,42.84,15.75,0.23,0.18,-1.43,4126.96,,,
2021.00,2.00,27.00,4.00,106.42,3.79,41.50,15.74,0.42,0.38,-2.14,3584.02,,,
2021.00,2.00,27.00,5.00,113.53,4.09,43.17,15.73,0.60,0.58,-2.85,4002.77,,,
2021.00,2.00,27.00,6.00,120.64,4.38,43.16,15.72,0.79,0.78,-3.55,3949.58,,,
2021.00,2.00,27.00,7.00,113.31,3.95,40.48,15.48,0.94,0.60,-3.41,1568.14,,,
2021.00,2.00,27.00,8.00,105.99,3.52,42.05,15.24,1.09,0.43,-3.27,3151.22,0.84,2.05,0.41
2021.00,2.00,27.00,9.00,98.66,3.09,40.00,15.00,1.24,0.25,-3.13,1612.75,,,
2021.00,2.00,27.00,10.00,99.51,3.07,39.29,15.26,1.15,0.79,-2.42,2074.41,,,
2021.00,2.00,27.00,11.00,100.35,3.05,40.73,15.52,1.06,1.32,-1.71,2750.51,,,
2021.00,2.00,27.00,12.00,101.20,3.03,42.88,15.78,0.98,1.86,-1.00,2445.81,,,
2021.00,2.00,27.00,13.00,101.07,3.20,44.48,15.79,0.49,1.65,-2.30,3541.63,,,
2021.00,2.00,27.00,14.00,100.95,3.37,43.89,15.80,0.00,1.43,-3.60,2157.34,,,
2021.00,2.00,27.00,15.00,100.83,3.54,44.57,15.81,-0.49,1.22,-4.90,2906.35,,,
2021.00,2.00,27.00,16.00,107.56,3.63,44.65,15.56,-0.19,0.91,-4.47,3881.92,,,
2021.00,2.00,27.00,17.00,114.30,3.73,44.41,15.31,0.10,0.60,-4.04,3571.74,,,
2021.00,2.00,27.00,18.00,121.03,3.82,43.31,15.06,0.40,0.29,-3.62,4152.56,,,
2021.00,2.00,27.00,19.00,135.33,5.04,39.10,15.00,0.15,-0.24,-4.13,1784.77,,,
2021.00,2.00,27.00,20.00,149.63,6.26,42.18,14.93,-0.09,-0.78,-4.64,3642.02,,,
2021.00,2.00,27.00,21.00,163.92,7.47,41.10,14.87,-0.34,-1.32,-5.16,2686.05,,,
2021.00,2.00,27.00,22.00,173.85,7.45,41.07,15.04,0.16,-1.22,-4.82,1861.97,,,
2021.00,2.00,27.00,23.00,183.77,7.44,37.20,15.21,0.65,-1.12,-4.48,2156.42,,,
2019.00,12.00,20.00,0.00,61.93,9.83,22.55,6.78,0.48,-2.51,-0.10,11.24,,,
2019.00,12.00,20.00,1.00,60.47,10.21,21.88,6.72,0.75,-2.37,0.06,36.04,,,
2019.00,12.00,20.00,2.00,59.01,10.60,22.08,6.66,1.03,-2.24,0.23,50.08,,,
2019.00,12.00,20.00,3.00,57.55,10.99,20.24,6.60,1.30,-2.11,0.39,15.42,,,
2019.00,12.00,20.00,4.00,63.86,9.91,20.53,6.89,1.13,-2.37,0.29,17.64,,,
2019.00,12.00,20.00,5.00,70.18,8.83,22.04,7.18,0.97,-2.64,0.19,14.53,,,
2019.00,12.00,20.00,6.00,76.49,7.74,19.65,7.47,0.80,-2.91,0.08,36.25,,,
2019.00,12.00,20.00,7.00,51.95,31.28,19.53,7.40,1.17,-2.40,0.11,16.32,,,
2019.00,12.00,20.00,8.00,27.40,54.81,19.29,7.32,1.54,-1.90,0.13,19.66,,,
2019.00,12.00,20.00,9.00,2.86,78.34,20.81,7.25,1.90,-1.39,0.15,15.20,1.32,,
2019.00,12.00,20.00,10.00,14.05,65.56,18.31,7.89,1.90,-1.36,0.18,95.97,,,
2019.00,12.00,20.00,11.00,25.24,52.78,17.08,8.53,1.90,-1.34,0.21,36.65,,,
2019.00,12.00,20.00,12.00,36.43,40.01,17.53,9.17,1.90,-1.32,0.24,13.56,,,
2019.00,12.00,20.00,13.00,42.71,30.46,16.92,8.24,1.88,-1.58,0.21,34.50,,,
2019.00,12.00,20.00,14.00,48.99,20.91,16.93,7.30,1.86,-1.84,0.18,93.17,,,
2019.00,12.00,20.00,15.00,55.28,11.37,16.17,6.37,1.83,-2.10,0.15,68.79,,,
2019.00,12.00,20.00,16.00,48.69,20.95,15.35,6.34,1.57,-2.13,-0.36,57.69,,,
2019.00,12.00,20.00,17.00,42.11,30.54,14.96,6.30,1.30,-2.15,-0.87,22.88,,,
2019.00,12.00,20.00,18.00,35.52,40.12,14.89,6.26,1.03,-2.17,-1.38,34.39,,,
2019.00,12.00,20.00,19.00,33.79,35.56,15.74,6.73,0.73,-2.24,-1.53,32.53,,,
2019.00,12.00,20.00,20.00,32.07,30.99,15.94,7.20,0.44,-2.32,-1.67,14.75,,,
2019.00,12.00,20.00,21.00,30.34,26.43,15.87,7.67,0.14,-2.39,-1.81,35.06,,,
2019.00,12.00,20.00,22.00,21.00,42.31,14.73,8.08,-0.05,-1.66,-1.23,14.73,,,
2019.00,12.00,20.00,23.00,11.67,58.20,14.18,8.48,-0.24,-0.93,-0.64,19.96,,,
2021.00,6.00,21.00,0.00,152.74,2.99,29.16,6.11,4.21,-2.14,-3.41,1256.02,,,
2021.00,6.00,21.00,1.00,143.66,2.75,29.19,5.84,3.11,-1.42,-3.17,1541.92,,,
2021.00,6.00,21.00,2.00,134.58,2.51,29.01,5.58,2.01,-0.71,-2.94,1402.27,,,
2021.00,6.00,21.00,3.00,125.49,2.27,28.62,5.31,0.91,0.01,-2.71,1374.84,,,
2021.00,6.00,21.00,4.00,137.00,2.55,27.87,5.72,1.73,-0.06,-2.61,1378.69,,,
2021.00,6.00,21.00,5.00,148.50,2.83,27.44,6.14,2.55,-0.12,-2.51,1630.56,,,
2021.00,6.00,21.00,6.00,160.00,3.10,26.62,6.55,3.38,-0.19,-2.41,1486.66,,,
2021.00,6.00,21.00,7.00,149.45,3.34,26.09,8.00,3.48,-0.55,-2.57,1640.82,0.55,2.64,0.21
2021.00,6.00,21.00,8.00,138.91,3.57,25.27,9.45,3.58,-0.92,-2.73,1310.96,,,
2021.00,6.00,21.00,9.00,128.36,3.80,25.22,10.91,3.68,-1.29,-2.90,1170.47,,1.30,
2021.00,6.00,21.00,10.00,134.22,3.55,24.37,9.51,3.55,-1.70,-2.34,1129.92,,,
2021.00,6.00,21.00,11.00,140.08,3.30,24.57,8.12,3.42,-2.10,-1.78,1010.63,,,
2021.00,6.00,21.00,12.00,145.94,3.05,24.23,6.73,3.29,-2.50,-1.23,872.15,,,
2021.00,6.00,21.00,13.00,159.50,5.77,25.86,6.57,1.36,-1.96,-1.90,774.34,,,
2021.00,6.00,21.00,14.00,173.06,8.50,26.48,6.41,-0.56,-1.41,-2.58,1185.85,,,
2021.00,6.00,21.00,15.00,186.62,11.22,26.34,6.26,-2.49,-0.86,-3.26,1062.56,,,
2021.00,6.00,21.00,16.00,175.71,9.76,26.92,7.47,-0.39,-1.07,-3.00,1196.48,,,
2021.00,6.00,21.00,17.00,164.79,8.30,26.64,8.68,1.72,-1.27,-2.73,1138.34,,,
2021.00,6.00,21.00,18.00,153.87,6.83,26.41,9.90,3.82,-1.47,-2.47,1239.62,,,
2021.00,6.00,21.00,19.00,166.36,7.26,26.07,9.16,3.57,-1.68,-2.71,1296.63,,,
2021.00,6.00,21.00,20.00,178.84,7.70,25.56,8.41,3.33,-1.89,-2.95,1317.52,,,
2021.00,6.00,21.00,21.00,191.33,8.13,25.80,7.67,3.08,-2.10,-3.18,1216.89,,,
2021.00,6.00,21.00,22.00,183.32,6.40,25.15,7.80,2.62,-1.95,-3.02,858.10,,,
2021.00,6.00,21.00,23.00,175.31,4.67,21.89,7.94,2.17,-1.80,-2.86,556.29,,,
2021.00,5.00,9.00,0.00,136.65,5.41,16.54,9.65,1.50,-2.75,-3.22,418.06,,,
2021.00,5.00,9.00,1.00,142.85,5.56,18.41,9.93,1.75,-2.45,-2.76,400.11,,,
2021.00,5.00,9.00,2.00,149.04,5.71,18.80,10.21,2.00,-2.14,-2.30,545.91,,,
2021.00,5.00,9.00,3.00,155.24,5.86,16.17,10.49,2.25,-1.83,-1.83,492.46,,,
2021.00,5.00,9.00,4.00,150.92,5.22,16.58,9.86,0.56,-1.21,-1.75,433.12,,,
2021.00,5.00,9.00,5.00,146.59,4.58,17.67,9.24,-1.13,-0.58,-1.66,662.68,,,
2021.00,5.00,9.00,6.00,142.27,3.94,17.85,8.61,-2.82,0.05,-1.58,734.53,,,
2021.00,5.00,9.00,7.00,144.54,4.75,17.23,8.40,-3.03,0.59,-1.73,592.52,,,
2021.00,5.00,9.00,8.00,146.81,5.56,16.39,8.18,-3.25,1.14,-1.88,611.78,,,
2021.00,5.00,9.00,9.00,149.08,6.37,16.08,7.97,-3.47,1.68,-2.03,520.15,,,
2021.00,5.00,9.00,10.00,149.13,5.85,15.12,8.36,-3.37,1.82,-2.17,406.71,,,
2021.00,5.00,9.00,11.00,149.18,5.32,16.88,8.74,-3.27,1.95,-2.32,364.56,,,
2021.00,5.00,9.00,12.00,149.24,4.79,17.69,9.13,-3.17,2.08,-2.47,620.00,,,
2021.00,5.00,9.00,13.00,149.84,4.81,16.60,9.04,-3.60,2.46,-1.85,531.73,,,
2021.00,5.00,9.00,14.00,150.43,4.83,19.18,8.95,-4.02,2.84,-1.22,831.06,,,
2021.00,5.00,9.00,15.00,151.03,4.85,20.61,8.85,-4.45,3.22,-0.60,704.52,,,
2021.00,5.00,9.00,16.00,162.55,6.66,21.02,8.83,-3.23,2.27,-1.35,535.37,,,
2021.00,5.00,9.00,17.00,174.07,8.47,20.63,8.80,-2.01,1.31,-2.10,535.51,,,
2021.00,5.00,9.00,18.00,185.59,10.28,19.87,8.77,-0.79,0.36,-2.85,610.12,,,
2021.00,5.00,9.00,19.00,166.56,9.66,21.04,9.38,-0.67,-0.42,-2.80,640.04,,,
2021.00,5.00,9.00,20.00,147.52,9.03,21.25,9.99,-0.55,-1.21,-2.76,882.53,,,
2021.00,5.00,9.00,21.00,128.49,8.40,20.29,10.61,-0.43,-1.99,-2.71,829.36,,,
2021.00,5.00,9.00,22.00,140.30,8.30,20.71,10.99,-0.32,-1.66,-2.40,546.02,,,
2021.00,5.00,9.00,23.00,152.10,8.20,20.76,11.37,-0.22,-1.32,-2.09,816.41,,,
2020.00,4.00,1.00,0.00,113.49,9.31,28.85,13.09,-3.16,2.60,0.49,737.98,,,
2020.00,4.00,1.00,1.00,109.38,9.67,27.07,12.27,-2.45,1.89,0.21,749.86,,,
2020.00,4.00,1.00,2.00,105.28,10.04,27.00,11.44,-1.73,1.18,-0.06,682.93,,,
2020.00,4.00,1.00,3.00,101.18,10.40,27.44,10.62,-1.02,0.47,-0.34,482.75,,,
2020.00,4.00,1.00,4.00,102.92,20.61,26.98,10.34,1.73,0.30,-0.08,350.68,,,
2020.00,4.00,1.00,5.00,104.66,30.81,28.21,10.06,4.49,0.13,0.18,615.21,,,
2020.00,4.00,1.00,6.00,106.40,41.02,26.46,9.78,7.24,-0.04,0.44,426.22,,,
2020.00,4.00,1.00,7.00,112.79,36.99,28.08,9.56,5.90,0.13,0.64,635.47,,,
2020.00,4.00,1.00,8.00,119.18,32.97,25.91,9.33,4.56,0.31,0.84,448.13,0.18,0.78,0.23
2020.00,4.00,1.00,9.00,125.57,28.95,28.24,9.10,3.22,0.48,1.03,547.28,,,
2020.00,4.00,1.00,10.00,109.99,53.39,27.70,8.81,3.61,0.25,1.10,349.61,,,
2020.00,4.00,1.00,11.00,94.42,77.84,27.18,8.53,4.00,0.01,1.17,283.69,,,
2020.00,4.00,1.00,12.00,78.85,102.29,27.28,8.24,4.39,-0.22,1.24,388.91,,,
2020.00,4.00,1.00,13.00,89.58,74.23,29.44,7.91,4.11,-0.39,0.78,577.13,,,
2020.00,4.00,1.00,14.00,100.31,46.17,26.91,7.57,3.83,-0.55,0.33,391.06,,,
2020.00,4.00,1.00,15.00,111.04,18.11,28.07,7.24,3.55,-0.72,-0.13,446.54,,,
2020.00,4.00,1.00,16.00,111.75,17.41,30.48,7.73,3.32,-0.40,0.42,518.48,,,
2020.00,4.00,1.00,17.00,112.45,16.71,31.20,8.23,3.09,-0.08,0.96,962.89,,,
2020.00,4.00,1.00,18.00,113.16,16.01,28.72,8.73,2.86,0.24,1.51,1272.71,,,
2020.00,4.00,1.00,19.00,112.99,31.33,29.29,8.62,0.72,0.94,1.43,1195.52,,,
2020.00,4.00,1.00,20.00,112.83,46.66,28.64,8.51,-1.42,1.64,1.35,785.89,,,
2020.00,4.00,1.00,21.00,112.66,61.99,27.72,8.41,-3.55,2.33,1.27,462.88,,,
2020.00,4.00,1.00,22.00,88.06,91.30,27.46,8.55,-3.61,1.87,1.28,513.59,,,
2020.00,4.00,1.00,23.00,63.46,120.61,27.38,8.69,-3.67,1.41,1.28,1149.24,,,
2019.00,12.00,5.00,0.00,25.88,29.24,20.14,16.33,2.30,-0.23,-0.03,42.50,,,
2019.00,12.00,5.00,1.00,21.94,32.05,20.24,16.17,2.03,-0.57,-0.29,32.14,,,
2019.00,12.00,5.00,2.00,18.00,34.87,20.50,16.01,1.75,-0.91,-0.55,75.11,,,
